OLgene	dir_prot	dir_trans	sig_prot	sig_trans
1132	TCP1	1.10477066	0.279902737483524	0.372408475	0.249364231444352
1133	GCLC	-0.880641556	0.198000693214315	0.917080889	0.712645643703967
1134	MARCKS	-0.508044434	-0.560117595910487	0.650465865	0.146894676586942
1135	ELOB	-0.373962784	-0.0613167323458202	0.603237782	0.877157975785695
1136	SLC38A3	-1.283530045	-0.41420101013773	0.853458131	0.0445307628419755
1137	EIF4H	0.417602539	0.0253275701642452	0.480004309	0.935061575175399
1138	RPN1	-0.385493469	-0.16803712965277	0.572790672	0.644241345781109
1139	ME1	0.562418747	0.63139187647348	0.701482165	0.00201288644839435
1140	SH3BGRL2	-1.233643723	0.0772505163363657	0.675443642	0.893906272080893
1141	PLG	0.649330521	-0.135218415613496	0.377244373	0.72955117240742
1142	PMM2	0.921826172	-0.146116386486429	0.634900915	0.811512255398694
1143	ALDOA	-0.361156464	0.00738218092255203	0.515633414	0.986902667248125
1144	TKT	0.427814484	0.225953465839301	0.999160649	0.612118643234834
1145	PICALM	0.543728638	0.26981174690442	0.273622129	0.473326152233189
1146	RPS15A	0.584928513	-0.00817214801219124	1.351799977	0.988740341494299
1147	DECR2	1.208091736	-0.0253128658680694	0.599303337	0.95933722418695
1148	VWA8	-0.127736282	0.674437017679043	0.080895868	0.0321585510389003
1149	DHRS7B	-0.523651505	-0.0666386830742243	0.42755184	0.811512255398694
1150	SOD2	-0.23008194	-0.305520266381017	0.276284423	0.158905556279869
1151	ACAD11	0.041555405	0.757506184960106	0.021722391	0.0702213979488674
1152	MDH2	-0.139756775	-0.00824958451013306	0.279866165	0.988305411140463
1153	RPLP2	-0.394215775	-0.612603607682046	0.770577325	0.339926199299608
1154	RPS27L	1.09630394	0.466434900448598	0.674416404	0.176990245283042
1155	UFM1	-0.27205925	-0.0705759612500838	0.309551348	0.889284406007614
1156	CTSZ	0.182470703	0.390549968909897	0.249538088	0.363258759457141
1157	PSMA7	-0.100406265	0.326746871805919	0.180373515	0.0985602257983927
1158	SNCA	-0.583381653	0.000939288175647186	0.161029504	0.998427124153392
1159	TOP1	-0.003328705	0.160852094202674	0.005548797	0.642873593584543
1160	CAPZB	-0.464452744	0.0764499013390166	0.888603716	0.765072201782703
1161	RPL22	0.500011444	-0.111000443897127	0.739825835	0.653415908467456
1162	PARK7	0.191663742	0.198469652185836	0.493423486	0.407336791123708
1163	VAMP3	0.464069366	-0.111565961272232	0.874892452	0.778460006256429
1164	PGM1	-0.191864014	-0.353252755172825	0.194953771	0.255823502641012
1165	UBAP2L	0.396708679	-0.0493381302526988	0.203327514	0.875886581246614
1166	HAX1	-0.374992371	0.279384755612598	0.503669037	0.201892074582941
1167	UBE2V1	-0.134871292	0.175717641083425	0.182996949	0.66246800860384
1168	CCT5	-1.08742218	-0.0899285444033317	0.695789051	0.759959083652538
1169	LZIC	-0.392777634	0.255966681373906	0.415731766	0.633692463417345
1170	PRDX1	0.066138077	0.212725862285438	0.109780802	0.777963421479998
1171	DHX15	-0.991518402	0.352438795802135	0.73891935	0.344152244341488
1172	RPL5	0.045037842	-0.0808506770923992	0.073081741	0.619806777343884
1173	CALD1	-0.660828018	-0.0228986085863701	1.521977152	0.967163207190614
1174	CCDC167	-0.385996628	-0.290563304463587	0.337618633	0.666639813619894
1175	GSS	0.533748627	0.0675134022953274	0.418874997	0.863911970192577
1176	CTH	0.658439255	0.771160184964	1.540776966	0.000985556935755369
1177	HNRNPDL	0.047465515	-0.240791846912501	0.026549344	0.315932837890996
1178	RPS21	0.646521759	-0.175241475406473	1.783792394	0.646374335299119
1179	ASS1	-0.158735275	0.163983738460505	0.128245928	0.684695753765705
1180	EIF3I	0.962596512	0.167427425397409	3.320884336	0.456496188641365
1181	RCC2	0.115528488	-0.120308644524359	0.055275454	0.769401825449394
1182	ALPL	1.897453308	1.63057795390795	2.103164546	1.1724675693912e-05
1183	GID8	0.368115997	-0.154490764335966	0.222152894	0.506650973833559
1184	KHDRBS1	-1.370159149	0.196554380366829	0.44855385	0.648904864145838
1185	ATP1A1	-0.497025299	0.237776090059464	0.502719696	0.436644308728085
1186	DNAJC3	-0.485047913	0.0188601080409191	0.582400682	0.979261132460626
1187	HP1BP3	-0.009925461	-0.153627046862438	0.007755159	0.640018848376812
1188	RARRES2	0.249090958	-0.194628325753418	0.217697536	0.817063740811651
1189	TXLNA	-0.089994049	0.122239491194852	0.174929364	0.706773921559845
1190	CCAR1	-0.025601578	0.229892224043729	0.014849198	0.551686318273445
1191	LETM1	-0.073023224	0.268603595152683	0.06716433	0.273571496492082
1192	SEC31A	-0.107621765	-0.304520534032977	0.055291615	0.219043065788308
1193	RPS8	0.204380798	-0.00782792389844375	0.246551011	0.979261132460626
1194	YWHAB	-0.012185669	0.38653212175314	0.015547139	0.000423946358555318
1195	FKBP1A	1.020655441	0.236755831981114	0.608964249	0.178408114240733
1196	SRSF6	-0.683181763	0.146673430544142	0.928276376	0.649746731511493
1197	NSFL1C	0.328886795	0.191168974355389	0.59982493	0.345335757638468
1198	TINAGL1	0.609837723	0.181669655366833	0.929607471	0.779180453887307
1199	ERICH3	1.883367157	0.457706511843852	0.716202238	0.775533971167683
1200	DYNLRB1	0.132515335	0.348753642469946	0.259140871	0.0499583037759414
1201	TGM2	-0.994184875	-0.696386670068907	1.527243002	0.236702308483933
1202	CDC42	0.577677917	-0.0198651088608286	0.414868084	0.971383047443645
1203	SEPTIN11	-1.106825256	0.61884466938315	0.905111482	0.0766128643848447
1204	RPL9	0.618832397	0.134462074852275	0.439871941	0.794143549217377
1205	WASF2	0.816055679	-0.0738960387903927	0.410964184	0.837318902928356
1206	ISG15	-2.402626419	-0.865836060940866	1.807666376	0.654163093035787
1207	WDR1	0.417501831	-0.214873518596257	0.406372743	0.275826194128189
1208	GC	0.285617065	0.374428462251478	0.219725017	0.21635847165695
1209	SFPQ	0.355887222	0.238601891090573	0.355198052	0.613262099305098
1210	PHYHD1	0.362560654	0.18653901675876	0.391819702	0.647290108804609
1211	HSPG2	-0.69160881	0.142422330967545	0.441337277	0.874592393959331
1212	TMED5	0.185476685	-0.0777211713066548	0.172827138	0.905926402357831
1213	S100A13	-2.340034103	-0.667200057200681	1.071407334	0.348616026505031
1214	SCP2	-0.490282059	-0.877030969986472	0.881022053	0.0121365617432239
1215	SLC16A1	-0.950836182	0.415314230024751	0.510641596	0.205602004315397
1216	YBX1	0.103001022	-0.254798162092836	0.080507186	0.00297177316241279
1217	C5H1orf50	0.395407486	-0.131970609022284	0.303250804	0.828050581425144
1218	S100A6	0.143977737	0.398397810059953	0.194391022	0.749693814825614
1219	QDPR	0.140941238	0.682312991262271	0.189413482	0.0171188272263162
1220	SDF4	-0.149019623	-0.0443939816764432	0.239513887	0.881618228076759
1221	CSE1L	-6.409274864	-0.245393517779255	1.610917845	0.336794310913873
1222	EFHD2	-0.470293427	-0.633527784176161	0.795365425	0.30382651616209
1223	SDHB	0.490494156	0.486906593039186	0.982809524	0.00769419330955637
1224	CCT3	-1.179112625	0.0356058795376494	0.719428788	0.926913169965596
1225	USO1	-0.797995377	0.308591002436047	0.31204348	0.344013441108907
1226	G3BP2	-0.086798859	0.185945317353029	0.091337588	0.628239661657043
1227	TOMM34	-0.839675522	0.129635711039116	0.825627396	0.736169996243341
1228	GNG12	-0.2861763	-0.0189518156719596	0.440583764	0.988305411140463
1229	PGD	0.312478256	-0.17308185929954	0.291463352	0.629085215035387
1230	PEX14	-0.600155258	-0.103137909278861	0.949633735	0.827387818645452
1231	HNRNPD	0.134471893	-0.0697054217311043	0.182364835	0.823238667748797
1232	PDLIM5	0.527092743	0.446066194655954	0.225845508	0.133150540665367
1233	LAP3	-0.49313736	-0.118042168392649	1.168283161	0.757579107902808
1234	PFDN4	0.179557419	0.395912735038981	0.115140562	0.392622894212396
1235	CENPV	0.686003494	0.273709547255621	0.81724613	0.667477495101176
1236	PEF1	0.494950104	-0.0114630985956521	0.494942786	0.980539151632743
1237	SARS1	1.328882217	-0.138832458914448	0.954060562	0.628748282117511
1238	EMB	-1.625227737	-2.05004204239225	3.451843826	0.0108084562758556
1239	EPB41	-0.051781845	-0.0911483818182253	0.022493019	0.844362218157365
1240	HSD17B11	1.039251328	0.257550581175601	0.463184351	0.612094658288041
1241	TKFC	1.754839706	1.28004906735296	1.827516051	6.28338829829404e-06
1242	ARFGAP2	-0.356739426	-0.0586193575470405	0.997394186	0.88934928452499
1243	GANAB	-0.665869522	-0.104171635510923	0.574513169	0.592605838392628
1244	AHNAK	0.008731842	0.243106523680308	0.004167384	0.765100829839098
1245	FADS1	-1.521072388	-1.20648967915317	0.695957	0.008652193294929
1246	HDGFL3	0.555786896	0.780138581110924	0.416947656	0.0347271126611802
1247	CAPZA2	-0.792466354	0.193249326505727	0.750193192	0.575328843352313
1248	DDX17	0.681725311	0.0923330149234104	0.862764245	0.825229758515959
1249	PDXP	0.155500031	-0.012937393909956	0.209836009	0.987700183446276
1250	TOMM22	0.958620834	0.080592071515106	2.228391536	0.821878498673719
1251	TJP1	0.099382401	0.286496119880394	0.080128497	0.204165797886567
1252	HSPA9	-0.227148056	0.267288775020292	0.370992895	0.25744087089419
1253	SDHAF2	-0.221960068	0.0829250547697606	0.11836079	0.864285167217139
1254	PC	-0.206822205	-0.0393037306941298	0.086639704	0.935061575175399
1255	CTSC	0.014520264	0.536556699662778	0.008823926	0.0692341682870912
1256	TPI1	0.430284119	0.304279992449743	0.545318746	0.264553900753362
1257	HMGB1	-0.599778366	0.155614425712402	0.951383142	0.391283932373392
1258	SF1	-0.083125687	-0.120679334399004	0.040735321	0.594256697147945
1259	MYH9	-0.174081802	-0.0690824935782128	0.082564099	0.850920125776059
1260	SLC25A22	0.110820389	0.322037434086132	0.064421276	0.392482455309573
1261	TALDO1	0.374528122	0.740690164289411	1.196802013	9.21823180853824e-05
1262	SPTAN1	-0.316758728	-0.355784253207875	0.338399194	0.412431926459307
1263	PHB2	0.119314957	0.021876374766971	0.082221956	0.96594362336701
1264	CAPRIN1	0.01819458	0.0925643546447776	0.016389957	0.816071765917021
1265	UBE2D3	-1.090324783	0.176052163852325	0.738899412	0.463681711274482
1266	PTMS	-0.929939651	-0.240910279485779	2.415165336	0.432673949827452
1267	SELENOS	-0.084790421	0.0856039490432431	0.05122934	0.852995540192048
1268	TST	1.30152092	0.952174003015697	2.467205393	0.00947698287668371
1269	HADH	0.477733994	0.145841944316757	0.770698533	0.740664053933241
1270	FTH1	-1.346637344	-0.463758592907514	2.742633184	0.179510072673684
1271	SAMM50	0.241162872	0.129970878272249	0.206632375	0.661635715871412
1272	SNRPA1	-0.167327118	0.00157844264511718	0.122522118	0.996076612095077
1273	SVIP	1.455423355	1.44546165211039	1.247112383	0.0450093590888012
1274	CTSD	0.640011215	-0.211191718801782	0.986245401	0.373305424810066
1275	MPST	0.338990021	0.163838499205455	1.386095042	0.866287981331017
1276	EIF3F	-0.43050499	-0.179606099049601	0.440345759	0.40952279721489
1277	MCEE	0.033893585	0.311571199417427	0.016295273	0.329785285999703
1278	UBXN1	-0.042634964	-0.0881811683492966	0.073135266	0.81551213329913
1279	PVALB	0.393589783	0.904091988205426	0.165540629	0.447111375176073
1280	ADH7	1.0822155	0.324814066597322	0.611575117	0.584686323398726
1281	PRDX5	0.018697739	-0.183358165296137	0.021453273	0.624581778945555
1282	SERPING1	-0.277919769	-0.322542530821574	0.164999356	0.250866333624809
1283	PURA	-0.533681488	-0.0105879362753071	0.277789127	0.984602947690376
1284	DRAP1	-0.102933121	-0.0938435439502371	0.096815644	0.839244784860718
1285	PCBD2	-0.916478729	0.295112103347374	0.341740607	0.405613030242888
1286	SNU13	-0.181402969	0.298951976360077	0.231266964	0.31004987698841
1287	PLXNB2	-1.277404785	-0.418102502418785	0.888207163	0.0571743568855132
1288	MTCH2	-1.224750519	0.0351432302755792	0.997257309	0.930303493817138
1289	TCOF1	-2.144711304	0.0262922040770091	2.381803677	0.969811549554107
1290	SLC38A4	-0.510749435	0.211052359933707	0.344725068	0.683810381108592
1291	UGT8	-1.420518875	-0.723833197224057	0.567455347	0.619571057187006
1292	RCN1	-0.508354568	-0.0805422651897447	1.099415198	0.935219262364508
1293	NAP1L4	-0.186177063	-0.19982550310142	0.238535787	0.270146720302688
1294	TMEM109	0.001642609	-0.0631005735068954	0.00195106	0.908222377643019
1295	CTTN	-0.311353302	0.265622546692431	0.831146006	0.283129230089797
1296	SF3B2	-0.336886978	-0.091571294242079	1.130697306	0.773858070259986
1297	VDAC3	0.264090347	0.208602550904318	0.342226323	0.273322720469599
1298	TWF1	-0.212275696	0.175530857876432	0.173777446	0.742696306042831
1299	LDHA	-0.411631012	0.0955052667550768	0.49724389	0.814768759041984
1300	PPA2	0.297504044	-0.116127165533172	0.41814287	0.845937094289254
1301	RPL27A	-0.262626266	-0.298569809517634	0.22559914	0.161915711567217
1302	DHCR7	-1.025263977	-0.630379558164397	0.700158498	0.249321111862573
1303	CD163	-1.273353577	-1.38284673686458	1.686180555	0.00378404101644832
1304	SPTBN2	-1.636635208	-0.413916495880836	1.584496015	0.235168399054029
1305	RPL34	-0.21524353	-0.237477394909537	0.274170459	0.198636245341085
1306	ETNPPL	0.72706871	1.35292996355216	0.920719825	4.34641998644345e-07
1307	PPP1CA	0.259659576	-0.0750319761696617	0.323588255	0.793257490894145
1308	CPT1A	-0.237850571	-0.163082898221434	0.100545865	0.588283233598608
1309	NUCKS1	-1.50854187	-0.122567923199506	0.754937072	0.713924086083469
1310	CCAR2	0.227341461	-0.187735219482559	0.244168534	0.362068964843348
1311	CFH	0.171805954	0.0168200306042737	0.141715038	0.988131115734371
1312	PIGR	2.232114792	1.91313552458009	6.030236273	6.32561180913614e-21
1313	ANXA5	-0.71986084	-0.563766836767353	1.244735674	0.00885654053254565
1314	FGB	-0.080514145	-0.37274324040641	0.107520009	0.462428764914088
1315	ATP6V1B2	-0.028948975	0.0501084880407337	0.019513829	0.898394827901923
1316	SRSF3	-0.045612335	0.127939385437309	0.042827754	0.83787962711213
1317	LSM6	-0.920418549	0.00899049314554461	0.856643686	0.985953957814505
1318	RPL18	-0.482748795	-0.252548285522686	0.690233384	0.0671836506819553
1319	DPYD	0.59992981	0.676892795837473	0.389770108	0.0369967915817431
1320	CDH11	-0.373418045	0.350653687800751	0.448455245	0.464414029348725
1321	A1BG	-0.006519699	0.288113321879242	0.005457495	0.533543979844046
1322	ACTN4	-0.125124359	0.337468024738912	0.083615693	0.00480702711757109
1323	HNRNPL	-0.689466858	-0.501927171837053	1.161159888	0.0410279217312336
1324	CEACAM1	0.820013428	0.778524826846658	1.852075403	0.036901573557987
1325	AGL	0.967484283	-0.0562407543314358	0.505781344	0.878812350511128
1326	CES1	-0.093012238	0.277753161168444	0.094823223	0.757160133406647
1327	DNAJA2	-0.657035828	0.299867570859671	0.409998986	0.24551069407385
1328	HSBP1	0.274491882	0.0670815458924177	0.319262266	0.816238851179676
1329	MLYCD	-0.360876846	0.0952011298189418	0.135421617	0.894586758593686
1330	RPL13	-0.541616058	-0.223442677912008	0.537909992	0.639773185240858
1331	GCSH	0.220378876	0.204599077659101	0.316520833	0.357994010967661
1332	APOE	0.485923386	-0.149281414012229	0.768168672	0.574335985243649
1333	TPPP3	-0.217708588	-0.202170285960958	0.136149798	0.896514986378659
1334	TAT	-0.162446594	-0.536422234360423	0.163041726	0.136910138987108
1335	DPEP1	0.144070435	-0.438364945561471	0.060660471	0.721956490006977
1336	COL4A1	-0.07526474	-0.668604072484021	0.028991701	0.180981324974247
1337	NUCB1	-0.327375793	-0.308966471215754	0.368905568	0.0794913150145603
1338	CIAPIN1	-0.735390091	0.321524649270639	1.069738368	0.362041559900934
1339	CA5A	0.990144348	-0.0496565326458289	0.547585748	0.92499713692674
1340	NUTF2	-0.040197754	0.0983012961455126	0.037344189	0.689038103474587
1341	PDCD5	-0.292899704	-0.441962607549616	0.314691569	0.393926430428044
1342	PSMD7	1.044094086	0.218900118803438	0.555940064	0.347242297944715
1343	C9	-0.499299622	-0.268278139750931	0.698339793	0.495433335727111
1344	APOC4	0.915041733	1.07375817401114	2.160988597	6.77693563982063e-05
1345	CFDP1	-0.198132706	0.118290330176142	0.262863465	0.765072201782703
1346	GSN	0.314649963	2.2632312273102	0.368278116	0.00522182451657171
1347	NADK2	-0.04718132	-0.0847838505319194	0.022970709	0.886814632156435
1348	ACAD10	0.34780159	0.252634879135707	0.376880071	0.538794708565722
1349	ATP2A2	-0.167140961	0.449759397542238	0.066472042	0.297590479576454
1350	RAB35	0.742902374	0.152224456962367	1.438060021	0.726295522616888
1351	SRSF9	0.47455101	0.134802985020877	0.903294153	0.551394860447213
1352	ACBD5	0.26444931	0.161853576037264	0.179000065	0.765100829839098
1353	ECHDC3	-0.377813721	0.0797145841711827	0.253933534	0.885228073667332
1354	AGT	-0.354084396	0.04010192157575	0.379402772	0.938868962334863
1355	YWHAH	-0.028432846	0.344886451667728	0.047382734	0.249180685169882
1356	DIABLO	-0.06276474	0.100463915091023	0.087635005	0.809281153632775
1357	ITGB1	0.386942673	0.17038604978946	0.639335267	0.761757691543866
1358	GDI2	-1.075941467	0.269576689699183	0.495055395	0.144939927869286
1359	MRC1	-0.348161316	0.0605479089160079	0.227422816	0.965690499701956
1360	ACADS	0.280749893	0.14468355303823	0.563688515	0.773519740115062
1361	ARPC3	-0.130151749	0.0774462604159077	0.191131877	0.79109783627362
1362	EPHX1	-0.190793991	0.252156888596929	0.187111834	0.604560653672484
1363	AGXT2	0.042921448	0.574270592100265	0.025442378	0.00335486499366852
1364	SEC14L2	0.421572876	0.18010709180818	0.147885547	0.63132008471474
1365	PITPNB	-1.071736908	-0.0429999342082063	0.954188119	0.882650900841981
1366	SF3A1	-0.539519119	-0.0821945651003295	0.441668612	0.833383904328132
1367	PXN	-0.478127289	-0.126385357744572	0.214424698	0.754750035896148
1368	ALDH2	-0.230828857	0.0189973552685542	0.145868614	0.973243988113382
1369	DHTKD1	-1.518997192	0.295761137996791	0.51505155	0.347325601498846
1370	PPP1CC	0.676037216	0.3236284354254	0.724474344	0.12892427681583
1371	ATP5F1C	-0.107622147	0.170553287033445	0.195634457	0.438865068504138
1372	SRP9	-0.110084534	0.262593092262113	0.200212123	0.55739790248338
1373	TOMM20	1.136552429	0.079598532252998	0.613118585	0.807897965032757
1374	PHYH	-0.08952446	0.530621363723042	0.032294231	0.0333973031945805
1375	SDHA	0.125751114	0.179676674154838	0.140666334	0.501645139404271
1376	RAN	-0.873708725	0.00896363467213243	1.219243594	0.98376363457165
1377	TMED2	0.614972687	0.0968133911344273	0.439698736	0.844331928570481
